# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	312516	312800	-	BOFHPH_01087	139.0	9.5e-43	0.957	0.849	0.744	UniRef:UniRef50_G8UNS3
contig_3	cds	313011	313847	-	BOFHPH_01088	290.0	1.0e-96	0.982	0.955	0.571	UniRef:UniRef50_I8XGN6
contig_3	cds	313866	315689	-	BOFHPH_01089	628.0	2.0e-219	1.003	0.979	0.529	UniRef:UniRef50_Q8A9B1
contig_3	cds	315725	316435	-	BOFHPH_01090	140.0	6.6e-39	1.072	1.024	0.522	UniRef:UniRef50_A0A7X6T789
contig_3	cds	316444	317469	-	BOFHPH_01091	424.0	4.2e-147	0.994	0.914	0.605	UniRef:UniRef50_A6LAK3
contig_3	cds	317483	318466	-	BOFHPH_01092	512.0	1.7e-182	1.015	0.951	0.771	UniRef:UniRef50_K9ENK0
contig_3	cds	318518	319591	-	BOFHPH_01093	385.0	3.9e-131	1.031	0.951	0.554	UniRef:UniRef50_U6RIT4
contig_3	cds	319600	320469	-	BOFHPH_01094	423.0	1.8e-148	0.983	0.890	0.732	UniRef:UniRef50_G5GDQ5
contig_3	cds	320526	321521	-	BOFHPH_01095	486.0	1.3e-171	1.003	0.900	0.735	UniRef:UniRef50_K2GVM0
contig_3	cds	321768	323171	-	BOFHPH_01096	498.0	1.6e-172	1.045	1.010	0.615	UniRef:UniRef50_I9S470
contig_3	cds	323164	323454	-	BOFHPH_01097	132.0	1.2e-39	0.948	0.850	0.703	UniRef:UniRef50_K9ENJ5
contig_3	cds	323530	324828	-	BOFHPH_01098	584.0	1.6e-207	1.051	0.998	0.634	UniRef:UniRef50_A0A7K0KCE3
contig_3	cds	324825	325784	-	BOFHPH_01099	497.0	4.7e-176	0.987	0.827	0.810	UniRef:UniRef50_A0A0D6TPK2
contig_3	cds	325935	326093	-	BOFHPH_01100	52.4	1.8e-09	1.0	0.897	0.577	UniRef:UniRef50_F6GI25
contig_3	cds	326113	326301	-	BOFHPH_01101	107.0	7.5e-31	0.984	0.910	0.869	UniRef:UniRef50_A2BWJ7
contig_3	cds	326324	326584	-	BOFHPH_01102	139.0	6.8e-43	0.988	0.904	0.776	UniRef:UniRef50_B6YQB7
contig_3	cds	326706	327938	-	BOFHPH_01103	662.0	4.2e-239	1.0	0.967	0.824	UniRef:UniRef50_Q64TK0
contig_3	cds	328007	329026	-	BOFHPH_01104	412.0	2.7e-142	0.994	0.887	0.585	UniRef:UniRef50_A6ETR4
contig_3	cds	329227	333663	+	BOFHPH_01105	1747.0	0.0	1.001	0.921	0.591	UniRef:UniRef50_K9E5T6
contig_3	cds	333772	334152	-	BOFHPH_01106	143.0	1.8e-43	0.921	0.935	0.569	UniRef:UniRef50_A0A968DM04
contig_3	cds	334241	335734	-	BOFHPH_01107	715.0	2.6e-256	0.986	0.860	0.708	UniRef:UniRef50_Q2RZJ2
contig_3	cds	335914	336678	-	BOFHPH_01108	280.0	2.0e-93	0.933	0.884	0.561	UniRef:UniRef50_K0WYI8
contig_3	cds	336763	337497	-	BOFHPH_01109	347.0	4.0e-120	0.996	0.964	0.691	UniRef:UniRef50_E1WP30
contig_3	cds	337629	340862	-	BOFHPH_01110	1327.0	0.0	1.030	0.998	0.583	UniRef:UniRef50_A0A180F254
contig_3	tRNA	341016	341088	-	BOFHPH_01111	70.2	-	-	-	-	-
contig_3	cds	341155	341766	+	BOFHPH_01112	226.0	7.4e-74	0.946	0.970	0.604	UniRef:UniRef50_A0A108T5P8
contig_3	cds	341778	342815	+	BOFHPH_01113	490.0	2.3e-173	1.0	0.989	0.678	UniRef:UniRef50_A0A1J5HA26
contig_3	cds	342827	343570	+	BOFHPH_01114	291.0	8.6e-98	1.0	0.922	0.611	UniRef:UniRef50_F5J403
contig_3	cds	343709	344299	+	BOFHPH_01115	397.0	8.9e-142	1.0	1.0	1.0	UniRef:UniRef50_A0A9D5LIR2
contig_3	cds	344232	345197	-	BOFHPH_01116	367.0	4.0e-125	1.112	0.962	0.560	UniRef:UniRef50_Q7MVB6
contig_3	cds	345223	346236	-	BOFHPH_01117	451.0	6.3e-158	1.071	0.994	0.640	UniRef:UniRef50_B2RK83
contig_3	cds	346229	347716	-	BOFHPH_01118	654.0	3.0e-232	1.083	0.947	0.627	UniRef:UniRef50_A6L4Y5
contig_3	cds	348850	349095	+	BOFHPH_01119	-	-	-	-	-	-
contig_3	cds	349070	349642	+	BOFHPH_01120	-	-	-	-	-	-
contig_3	cds	350345	350692	+	BOFHPH_01121	-	-	-	-	-	-
contig_3	cds	350689	351012	+	BOFHPH_01122	193.0	1.1e-63	1.0	1.0	0.907	UniRef:UniRef50_A0A149N659
contig_3	cds	351096	352544	+	BOFHPH_01123	884.0	0.0	0.996	0.966	0.950	UniRef:UniRef50_Q64TD3
contig_3	cds	352560	353558	+	BOFHPH_01124	396.0	4.0e-136	0.979	0.869	0.640	UniRef:UniRef50_I9S490
contig_3	cds	353704	354876	+	BOFHPH_01125	-	-	-	-	-	-
contig_3	cds	354860	356050	+	BOFHPH_01126	418.0	4.8e-143	0.967	0.889	0.561	UniRef:UniRef50_A6LC73
contig_3	cds	356013	357914	-	BOFHPH_01127	1269.0	0.0	1.0	0.998	1.0	UniRef:UniRef50_A0A9X9ISG6
contig_3	cds	357954	358526	-	BOFHPH_01128	258.0	1.5e-86	0.989	0.862	0.660	UniRef:UniRef50_R7JBH8
contig_3	cds	358526	359860	-	BOFHPH_01129	610.0	7.0e-217	1.092	1.0	0.654	UniRef:UniRef50_A0A1C5WF54
contig_3	cds	359932	360666	-	BOFHPH_01130	279.0	1.9e-93	0.992	0.984	0.562	UniRef:UniRef50_Q8A944
contig_3	cds	360700	361185	-	BOFHPH_01131	270.0	3.3e-92	1.012	0.970	0.847	UniRef:UniRef50_Q8A943
contig_3	cds	361182	361949	-	BOFHPH_01132	298.0	1.6e-100	0.996	0.941	0.591	UniRef:UniRef50_Q8A942
contig_3	cds	361936	362079	-	BOFHPH_01133	-	-	-	-	-	-
contig_3	cds	363053	365128	+	BOFHPH_01134	1315.0	0.0	1.003	0.975	0.938	UniRef:UniRef50_I9VHG4
contig_3	cds	365132	366049	+	BOFHPH_01135	362.0	1.2e-123	0.944	0.860	0.632	UniRef:UniRef50_K9EUC8
contig_3	cds	366046	368400	+	BOFHPH_01136	1007.0	0.0	0.999	0.961	0.628	UniRef:UniRef50_A0A0F5IV12
contig_3	cds	368400	369872	+	BOFHPH_01137	620.0	5.3e-220	1.016	0.978	0.588	UniRef:UniRef50_E6SSV8
contig_3	cds	370106	371515	+	BOFHPH_01138	643.0	1.8e-229	1.062	0.998	0.669	UniRef:UniRef50_A0A0P0L6Z3
contig_3	cds	371548	372786	+	BOFHPH_01139	-	-	-	-	-	-
contig_3	cds	372783	374582	+	BOFHPH_01140	723.0	1.7e-256	1.007	0.948	0.620	UniRef:UniRef50_A0A4V1MZX1
contig_3	cds	374584	376485	+	BOFHPH_01141	849.0	8.4e-306	1.014	1.0	0.690	UniRef:UniRef50_E6SSV1
contig_3	cds	376492	377166	-	BOFHPH_01142	436.0	8.8e-156	0.982	0.940	0.995	UniRef:UniRef50_G5H5C8
contig_3	cds	377404	378006	-	BOFHPH_01143	-	-	-	-	-	-
contig_3	cds	378295	379179	-	BOFHPH_01144	469.0	6.9e-167	1.010	0.980	0.798	UniRef:UniRef50_Q64RZ2
contig_3	cds	379315	380355	-	BOFHPH_01145	679.0	2.8e-248	1.0	0.991	1.0	UniRef:UniRef50_Q64RZ1
contig_3	cds	380375	382486	-	BOFHPH_01146	1164.0	0.0	1.006	0.986	0.812	UniRef:UniRef50_A0A412YH32
contig_3	cds	382612	383637	-	BOFHPH_01147	566.0	7.7e-204	0.997	0.994	0.876	UniRef:UniRef50_Q64RY9
contig_3	cds	383776	385332	-	BOFHPH_01148	847.0	1.2e-308	1.002	1.0	0.854	UniRef:UniRef50_Q64RY8
contig_3	cds	385316	386368	-	BOFHPH_01149	652.0	3.2e-237	1.0	1.0	0.914	UniRef:UniRef50_Q64RY7
contig_3	cds	386517	388148	-	BOFHPH_01150	858.0	2.2e-312	1.007	0.987	0.835	UniRef:UniRef50_A0A0I9SA57
contig_3	cds	388197	389597	-	BOFHPH_01151	791.0	1.3e-288	1.002	1.0	0.882	UniRef:UniRef50_Q64RY5
contig_3	cds	389606	390163	-	BOFHPH_01152	367.0	9.3e-130	0.935	0.878	1.0	UniRef:UniRef50_Q64RY4
contig_3	cds	390199	390573	-	BOFHPH_01153	99.4	5.4e-26	1.065	1.023	0.515	UniRef:UniRef50_I9V3B4
contig_3	cds	390964	391902	-	BOFHPH_01154	575.0	1.2e-207	1.0	0.931	0.917	UniRef:UniRef50_A0A0E2AQ41
contig_3	cds	392118	392492	+	BOFHPH_01155	217.0	1.3e-72	1.0	1.0	0.911	UniRef:UniRef50_A0A396C8L0
contig_3	cds	392568	394145	-	BOFHPH_01156	674.0	3.3e-239	0.983	0.882	0.636	UniRef:UniRef50_Q8A7P0
contig_3	cds	394439	395695	-	BOFHPH_01157	644.0	1.6e-231	0.998	0.943	0.741	UniRef:UniRef50_A0A6I0LGR1
contig_3	cds	395903	397111	-	BOFHPH_01158	402.0	5.7e-137	1.010	1.002	0.537	UniRef:UniRef50_A0AA43L1G7
contig_3	cds	397447	397758	+	BOFHPH_01159	202.0	1.7e-67	0.990	0.990	0.882	UniRef:UniRef50_I9V178
contig_3	cds	398109	398729	+	BOFHPH_01160	423.0	1.2e-151	1.0	1.0	1.0	UniRef:UniRef50_I9V479
contig_3	cds	398868	400232	+	BOFHPH_01161	581.0	9.4e-205	1.002	0.872	0.640	UniRef:UniRef50_Q8A7K8
contig_3	cds	400362	400841	+	BOFHPH_01162	192.0	1.6e-61	0.950	0.803	0.642	UniRef:UniRef50_Q8A7K7
contig_3	cds	401060	401503	+	BOFHPH_01163	227.0	2.1e-75	0.986	0.819	0.710	UniRef:UniRef50_I9Q8E3
contig_3	cds	401538	401678	-	BOFHPH_01164	-	-	-	-	-	-
contig_3	cds	401714	402025	-	BOFHPH_01165	114.0	3.3e-32	0.932	0.800	0.583	UniRef:UniRef50_A0A0F5JMR7
contig_3	cds	402022	402387	-	BOFHPH_01166	174.0	6.3e-56	0.959	0.951	0.793	UniRef:UniRef50_K6AUJ4
contig_4	cds	480	926	-	BOFHPH_01167	253.0	5.7e-86	1.0	0.914	0.811	UniRef:UniRef50_E6SN81
contig_4	cds	939	2177	-	BOFHPH_01168	513.0	4.8e-180	1.010	0.956	0.594	UniRef:UniRef50_U6RDF2
contig_4	cds	2193	3377	-	BOFHPH_01169	-	-	-	-	-	-
contig_4	cds	3401	4318	-	BOFHPH_01170	577.0	9.5e-209	0.997	0.891	0.905	UniRef:UniRef50_A0A380YLY0
contig_4	cds	4617	5825	+	BOFHPH_01171	650.0	3.6e-234	0.998	0.899	0.778	UniRef:UniRef50_U6RNA7
contig_4	cds	5822	6286	-	BOFHPH_01172	283.0	1.8e-97	0.994	0.895	0.882	UniRef:UniRef50_E6SN87
contig_4	cds	6283	6816	-	BOFHPH_01173	299.0	3.1e-103	0.955	0.909	0.852	UniRef:UniRef50_I9SAG6
contig_4	cds	6792	7910	-	BOFHPH_01174	485.0	1.3e-170	0.989	0.968	0.701	UniRef:UniRef50_S3YG04
contig_4	cds	7910	10459	-	BOFHPH_01175	1050.0	0.0	1.0	1.044	0.630	UniRef:UniRef50_F8X126
contig_4	cds	10574	12478	-	BOFHPH_01176	660.0	9.8e-231	1.002	0.937	0.551	UniRef:UniRef50_A0A0K6BTF9
contig_4	tRNA	12677	12749	+	BOFHPH_01177	74.9	-	-	-	-	-
contig_4	cds	12902	13777	+	BOFHPH_01178	398.0	8.4e-139	1.003	1.0	0.668	UniRef:UniRef50_I9KKG2
contig_4	cds	13938	14975	+	BOFHPH_01179	528.0	5.0e-188	1.003	0.923	0.740	UniRef:UniRef50_A0A380YIV5
contig_4	cds	15059	16651	+	BOFHPH_01180	641.0	4.1e-227	0.998	0.985	0.609	UniRef:UniRef50_B0VHU5
contig_4	cds	16655	17239	+	BOFHPH_01181	235.0	2.0e-77	0.985	0.893	0.597	UniRef:UniRef50_B0VHU4
contig_4	cds	17341	18648	+	BOFHPH_01182	489.0	6.2e-170	0.991	0.923	0.550	UniRef:UniRef50_A0A2Z6AXL5
contig_4	cds	18735	19304	+	BOFHPH_01183	272.0	2.7e-92	1.0	0.990	0.725	UniRef:UniRef50_I0TEI7
contig_4	cds	19370	20158	-	BOFHPH_01184	298.0	9.8e-100	0.969	0.861	0.524	UniRef:UniRef50_A0A401LSX5
contig_4	ncRNA	20236	20412	-	BOFHPH_01185	200.0	7.7e-31	-	-	-	RFAM:RF01693
contig_4	cds	20583	20933	-	BOFHPH_01186	192.0	3.4e-63	0.853	1.0	0.980	UniRef:UniRef50_A0A015U8P2
contig_4	cds	21034	21231	-	BOFHPH_01187	79.7	6.0e-20	0.954	0.912	0.677	UniRef:UniRef50_F9D655
contig_4	cds	21297	21950	-	BOFHPH_01188	260.0	1.6e-86	0.899	0.844	0.708	UniRef:UniRef50_A0A1F1DQD2
contig_4	cds	22027	23967	-	BOFHPH_01189	1048.0	0.0	1.002	0.922	0.774	UniRef:UniRef50_Q8AAP2
contig_4	cds	24048	26096	-	BOFHPH_01190	353.0	3.9e-110	0.913	0.868	0.817	UniRef:UniRef50_U6RLX4
contig_4	cds	26146	26259	-	BOFHPH_01191	-	-	-	-	-	-
contig_4	cds	26406	27623	+	BOFHPH_01192	542.0	6.3e-192	0.998	0.983	0.646	UniRef:UniRef50_I9BL08
contig_4	cds	27757	28311	-	BOFHPH_01193	239.0	8.4e-79	0.984	0.804	0.641	UniRef:UniRef50_Q7MT07
contig_4	cds	28347	28763	-	BOFHPH_01194	183.0	1.9e-58	1.0	0.802	0.659	UniRef:UniRef50_A0A4Y8KZ69
contig_4	cds	28885	30003	-	BOFHPH_01195	451.0	7.5e-157	1.097	1.005	0.637	UniRef:UniRef50_A0A1Y4I4P6
contig_4	cds	30064	30792	-	BOFHPH_01196	367.0	1.3e-127	0.988	0.848	0.749	UniRef:UniRef50_A0A412XL03
contig_4	cds	30883	31959	-	BOFHPH_01197	-	-	-	-	-	-
contig_4	cds	31970	33217	-	BOFHPH_01198	781.0	4.5e-286	0.998	0.974	0.920	UniRef:UniRef50_E6SNP8
contig_4	cds	33940	35082	-	BOFHPH_01199	483.0	6.3e-169	1.0	0.922	0.624	UniRef:UniRef50_I9S9G8
contig_4	cds	35603	36397	+	BOFHPH_01200	524.0	1.6e-189	1.0	1.0	0.943	UniRef:UniRef50_I8XNF1
contig_4	cds	36408	38630	+	BOFHPH_01201	848.0	7.3e-302	1.009	1.005	0.628	UniRef:UniRef50_Q64VQ3
contig_4	cds	38681	39484	+	BOFHPH_01202	390.0	1.8e-136	0.944	0.894	0.734	UniRef:UniRef50_A0A412XL03
contig_4	cds	39498	40619	+	BOFHPH_01203	441.0	1.4e-152	1.097	1.007	0.623	UniRef:UniRef50_A0A1Y4I4P6
contig_4	cds	40821	41783	-	BOFHPH_01204	486.0	2.0e-172	0.950	0.871	0.753	UniRef:UniRef50_Q8AAP7
contig_4	cds	41799	42905	-	BOFHPH_01205	743.0	2.8e-272	1.0	0.951	0.962	UniRef:UniRef50_F9Z6K7
contig_4	cds	42972	44402	-	BOFHPH_01206	483.0	8.8e-166	0.914	0.806	0.572	UniRef:UniRef50_W7QB01
contig_4	cds	44414	45325	-	BOFHPH_01207	397.0	3.2e-137	0.944	0.810	0.678	UniRef:UniRef50_A1S9N7
contig_4	cds	45353	45961	-	BOFHPH_01208	357.0	4.3e-125	0.970	0.879	0.903	UniRef:UniRef50_A6KXG9
contig_4	cds	45990	47546	-	BOFHPH_01209	-	-	-	-	-	-
contig_4	cds	47567	48385	-	BOFHPH_01210	292.0	1.7e-97	1.070	1.0	0.574	UniRef:UniRef50_A0A239AB04
contig_4	cds	49116	51788	+	BOFHPH_01211	1400.0	0.0	0.976	0.946	0.750	UniRef:UniRef50_I9FFY9
contig_4	cds	51889	52386	-	BOFHPH_01212	261.0	2.1e-88	1.0	0.855	0.830	UniRef:UniRef50_G1W9R3
contig_4	cds	52500	53270	-	BOFHPH_01213	315.0	1.1e-106	0.988	0.830	0.609	UniRef:UniRef50_A0A380YNG1
contig_4	cds	53460	54743	+	BOFHPH_01214	481.0	1.5e-166	0.958	0.874	0.611	UniRef:UniRef50_G5HBK4
contig_4	cds	55136	55345	+	BOFHPH_01215	93.2	4.0e-25	0.971	0.882	0.701	UniRef:UniRef50_W0ERJ5
contig_4	cds	55372	55737	+	BOFHPH_01216	114.0	5.6e-32	0.992	0.945	0.542	UniRef:UniRef50_Q8AAQ7
contig_4	cds	55742	56005	+	BOFHPH_01217	157.0	9.6e-50	0.977	0.810	0.976	UniRef:UniRef50_A0A413B7M7
contig_4	cds	56075	57046	-	BOFHPH_01218	394.0	5.2e-136	0.991	0.912	0.606	UniRef:UniRef50_C9MR43
contig_4	cds	57310	58407	+	BOFHPH_01219	637.0	2.5e-230	1.0	0.929	0.833	UniRef:UniRef50_A0A174IZK2
contig_4	cds	58458	59783	+	BOFHPH_01220	455.0	2.0e-156	1.029	1.007	0.537	UniRef:UniRef50_G5H786
contig_4	cds	59820	60974	+	BOFHPH_01221	535.0	1.5e-189	1.003	0.937	0.673	UniRef:UniRef50_D4IN06
contig_4	cds	61129	63138	+	BOFHPH_01222	849.0	1.2e-303	0.979	0.894	0.669	UniRef:UniRef50_K9EEF3
contig_4	cds	63220	63654	+	BOFHPH_01223	188.0	2.7e-60	0.979	0.815	0.610	UniRef:UniRef50_G8UKG6
contig_4	cds	64352	64627	+	BOFHPH_01224	-	-	-	-	-	-
contig_4	cds	64646	64873	+	BOFHPH_01225	67.4	1.1e-14	1.0	0.862	0.680	UniRef:UniRef50_A0A644X7K0
contig_4	cds	64885	65967	+	BOFHPH_01226	368.0	2.8e-124	0.975	0.862	0.550	UniRef:UniRef50_K0N453
contig_4	cds	65960	66211	-	BOFHPH_01227	-	-	-	-	-	-
contig_4	cds	66246	67007	+	BOFHPH_01228	401.0	4.1e-141	0.992	0.954	0.729	UniRef:UniRef50_A0A318HWX2
contig_4	cds	67026	67568	+	BOFHPH_01229	296.0	1.5e-101	0.983	0.827	0.819	UniRef:UniRef50_A0A380YIN0
contig_4	cds	67691	69733	+	BOFHPH_01230	880.0	1.4e-315	1.106	1.012	0.594	UniRef:UniRef50_A0A0P0GBN8
contig_4	cds	69742	70566	+	BOFHPH_01231	318.0	1.5e-107	0.956	0.913	0.626	UniRef:UniRef50_I9S9D8
contig_4	cds	70761	71747	+	BOFHPH_01232	457.0	2.5e-160	0.994	0.893	0.641	UniRef:UniRef50_U6RND1
contig_4	cds	71960	72481	+	BOFHPH_01233	218.0	4.3e-71	1.0	0.852	0.659	UniRef:UniRef50_A0A139K4C8
contig_4	cds	72478	72903	+	BOFHPH_01234	240.0	7.1e-81	1.0	0.806	0.851	UniRef:UniRef50_A0A642KUU5
contig_4	cds	72932	73381	+	BOFHPH_01235	174.0	6.4e-55	0.987	0.987	0.612	UniRef:UniRef50_K9DY70
contig_4	cds	73395	74288	+	BOFHPH_01236	316.0	3.6e-106	1.034	1.010	0.547	UniRef:UniRef50_Q8AAY9
contig_4	cds	74472	74921	+	BOFHPH_01237	184.0	1.7e-58	1.0	0.903	0.584	UniRef:UniRef50_A0A1V5W7D2
contig_4	cds	75010	76680	-	BOFHPH_01238	1071.0	0.0	1.0	0.806	0.944	UniRef:UniRef50_B0NR23
contig_4	cds	76715	78058	-	BOFHPH_01239	-	-	-	-	-	-
contig_4	cds	78269	79111	+	BOFHPH_01240	327.0	9.2e-111	0.996	0.933	0.563	UniRef:UniRef50_A6L8R0
contig_4	cds	79280	79789	-	BOFHPH_01241	198.0	9.8e-64	0.994	0.933	0.577	UniRef:UniRef50_A0A173VAL8
contig_4	cds	79806	81842	-	BOFHPH_01242	738.0	1.1e-259	0.982	0.899	0.556	UniRef:UniRef50_A0A2H5XXQ4
contig_4	cds	81875	83233	-	BOFHPH_01243	627.0	1.5e-223	1.066	1.008	0.712	UniRef:UniRef50_A0A0P0G9W0
contig_4	cds	83565	86009	+	BOFHPH_01244	1599.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_A0AAP9SXH0
contig_4	cds	86035	86736	-	BOFHPH_01245	451.0	9.9e-162	1.0	0.959	0.983	UniRef:UniRef50_A0A0I9S6A0
contig_4	cds	86736	88085	-	BOFHPH_01246	639.0	2.2e-228	0.998	0.947	0.692	UniRef:UniRef50_Z4WV23
contig_4	cds	88288	88836	+	BOFHPH_01247	-	-	-	-	-	-
contig_4	cds	89053	89259	+	BOFHPH_01248	134.0	1.4e-41	1.0	1.0	0.882	UniRef:UniRef50_I9KK95
contig_4	cds	89418	91007	-	BOFHPH_01249	914.0	0.0	1.006	1.002	0.833	UniRef:UniRef50_I9VWX5
contig_4	cds	91033	92688	-	BOFHPH_01250	669.0	1.9e-237	1.009	1.004	0.583	UniRef:UniRef50_Q64VW3
contig_4	cds	93140	94402	+	BOFHPH_01251	551.0	1.1e-194	1.0	0.929	0.645	UniRef:UniRef50_A0A853FWF4
contig_4	cds	94512	95342	-	BOFHPH_01252	300.0	3.3e-100	0.953	0.848	0.548	UniRef:UniRef50_A6ECP1
contig_4	cds	95460	95786	-	BOFHPH_01253	119.0	5.3e-34	0.954	0.805	0.544	UniRef:UniRef50_A0A7J5W2K4
contig_4	cds	95998	96522	-	BOFHPH_01254	201.0	1.5e-64	0.862	0.833	0.640	UniRef:UniRef50_A0A7X8WDG2
contig_4	cds	96536	98047	-	BOFHPH_01255	649.0	3.4e-231	0.994	0.984	0.642	UniRef:UniRef50_A0A430R3Y1
contig_4	cds	98066	99610	-	BOFHPH_01256	692.0	8.8e-248	1.0	0.981	0.671	UniRef:UniRef50_Q57079
contig_4	cds	99872	100465	+	BOFHPH_01257	276.0	5.9e-93	0.975	0.800	0.625	UniRef:UniRef50_Q8A7S3
contig_4	cds	100520	101968	+	BOFHPH_01258	622.0	4.9e-221	0.994	0.978	0.633	UniRef:UniRef50_I8V0Q4
contig_4	cds	102199	102435	-	BOFHPH_01259	-	-	-	-	-	-
contig_4	cds	102689	105013	+	BOFHPH_01260	1531.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0AAP9CZ88
contig_4	cds	105010	105171	+	BOFHPH_01261	-	-	-	-	-	-
contig_4	cds	105524	107023	+	BOFHPH_01262	569.0	3.3e-199	1.004	0.929	0.647	UniRef:UniRef50_A0A3Q9IL51
contig_4	cds	107159	108751	-	BOFHPH_01263	1052.0	0.0	1.0	0.957	0.966	UniRef:UniRef50_I8V430
contig_4	cds	108851	111979	-	BOFHPH_01264	1792.0	0.0	1.0	1.0	0.841	UniRef:UniRef50_A0A108TB97
contig_4	cds	112603	113010	+	BOFHPH_01265	272.0	4.6e-94	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9RTV8
contig_4	cds	113000	115237	+	BOFHPH_01266	1253.0	0.0	0.991	0.867	0.812	UniRef:UniRef50_Q8A7T2
contig_4	cds	115371	116558	+	BOFHPH_01267	665.0	9.8e-241	0.990	0.922	0.847	UniRef:UniRef50_A9M251
contig_4	cds	116605	118050	+	BOFHPH_01268	821.0	1.1e-299	1.025	1.004	0.832	UniRef:UniRef50_Q64VX6
contig_4	cds	118082	118723	+	BOFHPH_01269	307.0	4.4e-105	0.953	0.829	0.749	UniRef:UniRef50_W4PDM5
contig_4	cds	118951	120297	+	BOFHPH_01270	540.0	1.4e-189	0.982	0.919	0.593	UniRef:UniRef50_A0A379MW39
contig_4	cds	120446	122866	-	BOFHPH_01271	1540.0	0.0	1.004	1.0	0.972	UniRef:UniRef50_A0A174RTU1
contig_4	cds	122863	123579	-	BOFHPH_01272	296.0	9.5e-100	0.933	0.825	0.653	UniRef:UniRef50_A0A174WZN8
contig_4	cds	123601	126006	-	BOFHPH_01273	1393.0	0.0	0.999	0.989	0.886	UniRef:UniRef50_A0A6F9ZJC0
contig_4	cds	126019	127266	-	BOFHPH_01274	505.0	4.1e-177	1.0	0.976	0.646	UniRef:UniRef50_B6VYY2
contig_4	cds	127361	128689	-	BOFHPH_01275	530.0	5.8e-186	0.957	0.914	0.648	UniRef:UniRef50_R9HHE6
contig_4	cds	128890	130302	+	BOFHPH_01276	819.0	9.3e-299	0.972	0.907	0.926	UniRef:UniRef50_R9HI21
contig_4	cds	130308	131564	+	BOFHPH_01277	490.0	4.1e-171	0.993	0.972	0.627	UniRef:UniRef50_UPI0023F01A8D
contig_4	cds	131627	132625	+	BOFHPH_01278	392.0	2.4e-134	0.997	0.866	0.601	UniRef:UniRef50_F9Z509
contig_4	cds	132695	133867	+	BOFHPH_01279	531.0	1.2e-187	1.0	0.931	0.667	UniRef:UniRef50_A0A174TT70
contig_4	cds	133873	135180	-	BOFHPH_01280	480.0	7.1e-167	0.949	0.988	0.554	UniRef:UniRef50_F3ZNB6
contig_4	cds	135187	136386	-	BOFHPH_01281	615.0	4.6e-220	0.992	0.850	0.750	UniRef:UniRef50_A0M5I3
contig_4	cds	136556	137791	+	BOFHPH_01282	551.0	1.8e-195	1.0	0.998	0.603	UniRef:UniRef50_U2CAB6
contig_4	cds	137969	140008	+	BOFHPH_01283	877.0	2.4e-315	0.963	0.959	0.641	UniRef:UniRef50_A0A174UIR3
contig_4	cds	140024	140848	-	BOFHPH_01284	576.0	1.2e-209	1.0	0.945	0.949	UniRef:UniRef50_I9VWU8
contig_4	cds	140860	141693	-	BOFHPH_01285	470.0	2.6e-167	0.996	0.905	0.772	UniRef:UniRef50_R6FQ41
contig_4	cds	141690	143555	-	BOFHPH_01286	783.0	1.1e-279	1.068	1.0	0.626	UniRef:UniRef50_G1W8A1
contig_4	cds	143581	144411	-	BOFHPH_01287	387.0	1.1e-134	0.978	0.900	0.685	UniRef:UniRef50_Q8A7P4
contig_4	cds	144552	144935	-	BOFHPH_01288	231.0	5.3e-78	1.0	1.0	0.866	UniRef:UniRef50_A0A0I9S6T5
contig_4	cds	144932	146407	-	BOFHPH_01289	996.0	0.0	1.0	0.982	0.971	UniRef:UniRef50_Q5LF05
contig_4	cds	146535	147728	-	BOFHPH_01290	707.0	2.4e-256	1.0	0.854	0.889	UniRef:UniRef50_Q8A7P3
contig_4	cds	148035	148724	+	BOFHPH_01291	310.0	2.3e-105	0.983	0.836	0.689	UniRef:UniRef50_H1DKV6
contig_4	cds	148955	150736	+	BOFHPH_01292	1108.0	0.0	1.0	0.972	0.954	UniRef:UniRef50_A0A139K3R0
contig_4	cds	150743	152581	-	BOFHPH_01293	1076.0	0.0	1.0	1.0	0.835	UniRef:UniRef50_Q64W02
contig_4	cds	152676	153611	+	BOFHPH_01294	399.0	3.9e-138	1.051	0.979	0.602	UniRef:UniRef50_Q8A7N9
contig_4	cds	154597	156777	+	BOFHPH_01295	921.0	0.0	0.942	0.929	0.652	UniRef:UniRef50_E5CD12
contig_4	cds	156824	158866	+	BOFHPH_01296	1401.0	0.0	1.0	0.993	0.993	UniRef:UniRef50_C3QN03
contig_4	cds	158930	160255	+	BOFHPH_01297	-	-	-	-	-	-
contig_4	cds	160425	161963	-	BOFHPH_01298	762.0	3.4e-275	1.0	0.977	0.764	UniRef:UniRef50_Q64W11
contig_4	cds	161989	163017	-	BOFHPH_01299	395.0	3.3e-136	0.991	0.977	0.581	UniRef:UniRef50_Q64W12
contig_4	cds	163044	164129	-	BOFHPH_01300	701.0	6.6e-256	1.0	0.928	0.994	UniRef:UniRef50_K9EMC8
