locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMFCDEOL_01148	CDS	1401				hypothetical protein
GMFCDEOL_01149	gene	558				
GMFCDEOL_01149	CDS	558				hypothetical protein
GMFCDEOL_01150	gene	375				
GMFCDEOL_01150	CDS	375				hypothetical protein
GMFCDEOL_01151	gene	939				
GMFCDEOL_01151	CDS	939				hypothetical protein
GMFCDEOL_01152	gene	375				
GMFCDEOL_01152	CDS	375				hypothetical protein
GMFCDEOL_01153	gene	1578				
GMFCDEOL_01153	CDS	1578				hypothetical protein
GMFCDEOL_01154	gene	1257				
GMFCDEOL_01154	CDS	1257				hypothetical protein
GMFCDEOL_01155	gene	1209				
GMFCDEOL_01155	CDS	1209				hypothetical protein
GMFCDEOL_01156	gene	312				
GMFCDEOL_01156	CDS	312				hypothetical protein
GMFCDEOL_01157	gene	621				
GMFCDEOL_01157	CDS	621				hypothetical protein
GMFCDEOL_01158	gene	1365	dnaB_1			
GMFCDEOL_01158	CDS	1365	dnaB_1	5.6.2.3		Replicative DNA helicase DnaB
GMFCDEOL_01159	gene	480				
GMFCDEOL_01159	CDS	480				hypothetical protein
GMFCDEOL_01160	gene	444				
GMFCDEOL_01160	CDS	444				hypothetical protein
GMFCDEOL_01161	gene	141				
GMFCDEOL_01161	CDS	141				hypothetical protein
GMFCDEOL_01162	gene	312				
GMFCDEOL_01162	CDS	312				hypothetical protein
GMFCDEOL_01163	gene	366				
GMFCDEOL_01163	CDS	366				hypothetical protein
GMFCDEOL_01164	gene	447	nanQ			
GMFCDEOL_01164	CDS	447	nanQ		COG2731	N-acetylneuraminate anomerase
GMFCDEOL_01165	gene	1239	exuT_1			
GMFCDEOL_01165	CDS	1239	exuT_1		COG2271	Hexuronate transporter
GMFCDEOL_01166	gene	1185	bfce_1			
GMFCDEOL_01166	CDS	1185	bfce_1	5.1.3.11	COG2942	Cellobiose 2-epimerase
GMFCDEOL_01167	gene	918	nanA_1			
GMFCDEOL_01167	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
GMFCDEOL_01168	gene	1209	nagC			
GMFCDEOL_01168	CDS	1209	nagC		COG1846	DNA-binding transcriptional dual regulator NagC
GMFCDEOL_01169	gene	465				
GMFCDEOL_01169	CDS	465				hypothetical protein
GMFCDEOL_01170	gene	534	rfaH_2			
GMFCDEOL_01170	CDS	534	rfaH_2			Transcription antitermination protein RfaH
GMFCDEOL_01171	gene	1119				
GMFCDEOL_01171	CDS	1119				hypothetical protein
GMFCDEOL_01172	gene	2550				
GMFCDEOL_01172	CDS	2550				hypothetical protein
GMFCDEOL_01173	gene	1905	pglF_1			
GMFCDEOL_01173	CDS	1905	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
GMFCDEOL_01174	gene	74				
GMFCDEOL_01174	tRNA	74				tRNA-Thr(cgt)
GMFCDEOL_01175	gene	876				
GMFCDEOL_01175	CDS	876				hypothetical protein
GMFCDEOL_01176	gene	1038	mltG			
GMFCDEOL_01176	CDS	1038	mltG	4.2.2.29		Endolytic murein transglycosylase
GMFCDEOL_01177	gene	1593				
GMFCDEOL_01177	CDS	1593				hypothetical protein
GMFCDEOL_01178	gene	585				
GMFCDEOL_01178	CDS	585				hypothetical protein
GMFCDEOL_01179	gene	1308				
GMFCDEOL_01179	CDS	1308		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GMFCDEOL_01180	gene	570	xpt			
GMFCDEOL_01180	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GMFCDEOL_01181	gene	789	rsxB_2			
GMFCDEOL_01181	CDS	789	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GMFCDEOL_01182	gene	351	rplT			
GMFCDEOL_01182	CDS	351	rplT			Large ribosomal subunit protein bL20
GMFCDEOL_01183	gene	198	rpmI			
GMFCDEOL_01183	CDS	198	rpmI		COG0291	Large ribosomal subunit protein bL35
GMFCDEOL_01184	gene	654	infC			
GMFCDEOL_01184	CDS	654	infC			Translation initiation factor IF-3
GMFCDEOL_01185	gene	1941	thrS			
GMFCDEOL_01185	CDS	1941	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
GMFCDEOL_01186	gene	2049	lapB_3			
GMFCDEOL_01186	CDS	2049	lapB_3			Lipopolysaccharide assembly protein B
GMFCDEOL_01187	gene	114				
GMFCDEOL_01187	CDS	114				hypothetical protein
GMFCDEOL_01188	gene	1218				
GMFCDEOL_01188	CDS	1218				hypothetical protein
GMFCDEOL_01189	gene	555	def			
GMFCDEOL_01189	CDS	555	def	3.5.1.88	COG0242	Peptide deformylase
GMFCDEOL_01190	gene	417	yrrK			
GMFCDEOL_01190	CDS	417	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GMFCDEOL_01191	gene	1119				
GMFCDEOL_01191	CDS	1119			COG2885	Outer membrane protein 40
GMFCDEOL_01192	gene	729				
GMFCDEOL_01192	CDS	729				hypothetical protein
GMFCDEOL_01193	gene	1077				
GMFCDEOL_01193	CDS	1077				hypothetical protein
GMFCDEOL_01194	gene	1248				
GMFCDEOL_01194	CDS	1248				hypothetical protein
GMFCDEOL_01195	gene	1143	xerC_9			
GMFCDEOL_01195	CDS	1143	xerC_9			Tyrosine recombinase XerC
GMFCDEOL_01196	gene	795				
GMFCDEOL_01196	CDS	795				hypothetical protein
GMFCDEOL_01197	gene	2223				
GMFCDEOL_01197	CDS	2223				hypothetical protein
GMFCDEOL_01198	gene	804				
GMFCDEOL_01198	CDS	804				hypothetical protein
GMFCDEOL_01199	gene	1122				
GMFCDEOL_01199	CDS	1122			COG2885	Outer membrane protein 40
GMFCDEOL_01200	gene	963				
GMFCDEOL_01200	CDS	963				hypothetical protein
GMFCDEOL_01201	gene	1107	stf3			
GMFCDEOL_01201	CDS	1107	stf3	2.8.2.40	COG0446	Omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase Stf3
GMFCDEOL_01202	gene	1431	cysN			
GMFCDEOL_01202	CDS	1431	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GMFCDEOL_01203	gene	912	cysD			
GMFCDEOL_01203	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GMFCDEOL_01204	gene	609	cysC			
GMFCDEOL_01204	CDS	609	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
GMFCDEOL_01205	gene	1557				
GMFCDEOL_01205	CDS	1557				hypothetical protein
GMFCDEOL_01206	gene	819	cysQ			
GMFCDEOL_01206	CDS	819	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
GMFCDEOL_01207	gene	2673	lacZ_5			
GMFCDEOL_01207	CDS	2673	lacZ_5	3.2.1.23		Beta-galactosidase
GMFCDEOL_01208	gene	498				
GMFCDEOL_01208	CDS	498				hypothetical protein
GMFCDEOL_01209	gene	771	ydfG			
GMFCDEOL_01209	CDS	771	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
GMFCDEOL_01210	gene	1284	rhlE			
GMFCDEOL_01210	CDS	1284	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
GMFCDEOL_01211	gene	210				
GMFCDEOL_01211	CDS	210				hypothetical protein
GMFCDEOL_01212	gene	366				
GMFCDEOL_01212	CDS	366				hypothetical protein
GMFCDEOL_01213	gene	264				
GMFCDEOL_01213	CDS	264				hypothetical protein
GMFCDEOL_01214	gene	972	manA_1			
GMFCDEOL_01214	CDS	972	manA_1	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
GMFCDEOL_01215	gene	1098	mro_1			
GMFCDEOL_01215	CDS	1098	mro_1	5.1.3.3		Aldose 1-epimerase
GMFCDEOL_01216	gene	1326	fucP_1			
GMFCDEOL_01216	CDS	1326	fucP_1		COG0738	L-fucose-proton symporter
GMFCDEOL_01217	gene	1155	galK			
GMFCDEOL_01217	CDS	1155	galK	2.7.1.6	COG0153	Galactokinase
GMFCDEOL_01218	gene	2010	tkt			
GMFCDEOL_01218	CDS	2010	tkt	2.2.1.1		Transketolase
GMFCDEOL_01219	gene	435	rpiB			
GMFCDEOL_01219	CDS	435	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
GMFCDEOL_01220	gene	276				
GMFCDEOL_01220	CDS	276				hypothetical protein
GMFCDEOL_01221	gene	228	rsxB_3			
GMFCDEOL_01221	CDS	228	rsxB_3	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GMFCDEOL_01222	gene	1083	korA_1			
GMFCDEOL_01222	CDS	1083	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
GMFCDEOL_01223	gene	252				
GMFCDEOL_01223	CDS	252				hypothetical protein
GMFCDEOL_01224	gene	762	korB_1			
GMFCDEOL_01224	CDS	762	korB_1	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
GMFCDEOL_01225	gene	543				
GMFCDEOL_01225	CDS	543				hypothetical protein
GMFCDEOL_01226	gene	2043				
GMFCDEOL_01226	CDS	2043				hypothetical protein
GMFCDEOL_01227	gene	825	mltF_2			
GMFCDEOL_01227	CDS	825	mltF_2			Membrane-bound lytic murein transglycosylase F
GMFCDEOL_01228	gene	987				
GMFCDEOL_01228	CDS	987		1.-.-.-	COG0673	Oxidoreductase P35
GMFCDEOL_01229	gene	522				
GMFCDEOL_01229	CDS	522				hypothetical protein
GMFCDEOL_01230	gene	426				
GMFCDEOL_01230	CDS	426				hypothetical protein
GMFCDEOL_01231	gene	450				
GMFCDEOL_01231	CDS	450				hypothetical protein
GMFCDEOL_01232	gene	894				
GMFCDEOL_01232	CDS	894				hypothetical protein
GMFCDEOL_01233	gene	450	guaD			
GMFCDEOL_01233	CDS	450	guaD	3.5.4.3	COG0590	Guanine deaminase
GMFCDEOL_01234	gene	1671				
GMFCDEOL_01234	CDS	1671				hypothetical protein
GMFCDEOL_01235	gene	1344				
GMFCDEOL_01235	CDS	1344				hypothetical protein
GMFCDEOL_01236	gene	843	prmA			
GMFCDEOL_01236	CDS	843	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
GMFCDEOL_01237	gene	510	isiB			
GMFCDEOL_01237	CDS	510	isiB		COG0716	Flavodoxin
GMFCDEOL_01238	gene	2037	dxs_1			
GMFCDEOL_01238	CDS	2037	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
GMFCDEOL_01239	gene	1359	pdhC			
GMFCDEOL_01239	CDS	1359	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
GMFCDEOL_01240	gene	2445	rcsC_11			
GMFCDEOL_01240	CDS	2445	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_01241	gene	702				
GMFCDEOL_01241	CDS	702		6.3.1.20		Lipoate--protein ligase 1
GMFCDEOL_01242	gene	1350	lpd			
GMFCDEOL_01242	CDS	1350	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
GMFCDEOL_01243	gene	549				
GMFCDEOL_01243	CDS	549				hypothetical protein
GMFCDEOL_01244	gene	207				
GMFCDEOL_01244	CDS	207				hypothetical protein
GMFCDEOL_01245	gene	1590				
GMFCDEOL_01245	CDS	1590				hypothetical protein
GMFCDEOL_01246	gene	1656				
GMFCDEOL_01246	CDS	1656				hypothetical protein
GMFCDEOL_01247	gene	1263	dadD			
GMFCDEOL_01247	CDS	1263	dadD	3.5.4.31		5'-deoxyadenosine deaminase
GMFCDEOL_01248	gene	831	arsM			
GMFCDEOL_01248	CDS	831	arsM	2.1.1.137	COG2226	Arsenite methyltransferase
GMFCDEOL_01249	gene	327				
GMFCDEOL_01249	CDS	327				hypothetical protein
GMFCDEOL_01250	gene	525				
GMFCDEOL_01250	CDS	525				hypothetical protein
GMFCDEOL_01251	gene	1512	cfiB_1			
GMFCDEOL_01251	CDS	1512	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
GMFCDEOL_01252	gene	1545	pccB_2			
GMFCDEOL_01252	CDS	1545	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
GMFCDEOL_01253	gene	594				
GMFCDEOL_01253	CDS	594				hypothetical protein
GMFCDEOL_01254	gene	1449				
GMFCDEOL_01254	CDS	1449				hypothetical protein
GMFCDEOL_01255	gene	237				
GMFCDEOL_01255	CDS	237				hypothetical protein
GMFCDEOL_01256	gene	2325				
GMFCDEOL_01256	CDS	2325				hypothetical protein
GMFCDEOL_01257	gene	162				
GMFCDEOL_01257	CDS	162				hypothetical protein
GMFCDEOL_01258	gene	1500	glcA			
GMFCDEOL_01258	CDS	1500	glcA		COG1620	Glycolate permease GlcA
GMFCDEOL_01259	gene	1593				
GMFCDEOL_01259	CDS	1593				hypothetical protein
GMFCDEOL_01260	gene	3129				
GMFCDEOL_01260	CDS	3129			COG4771	TonB-dependent receptor P3
GMFCDEOL_01261	gene	408				
GMFCDEOL_01261	CDS	408				hypothetical protein
GMFCDEOL_01262	gene	2238	bioA			
GMFCDEOL_01262	CDS	2238	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
GMFCDEOL_01263	gene	1188	bioF			
GMFCDEOL_01263	CDS	1188	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
GMFCDEOL_01264	gene	1446	bioC_2			
GMFCDEOL_01264	CDS	1446	bioC_2	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
GMFCDEOL_01265	gene	642	bioD1			
GMFCDEOL_01265	CDS	642	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GMFCDEOL_01266	gene	1347	ndhA			
GMFCDEOL_01266	CDS	1347	ndhA	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase NdhA
GMFCDEOL_01267	gene	2421				
GMFCDEOL_01267	CDS	2421				hypothetical protein
GMFCDEOL_01268	gene	717	macB_2			
GMFCDEOL_01268	CDS	717	macB_2	7.6.2.-	COG0577	Macrolide export ATP-binding/permease protein MacB
GMFCDEOL_01269	gene	2406				
GMFCDEOL_01269	CDS	2406				hypothetical protein
GMFCDEOL_01270	gene	1248	mdtA_3			
GMFCDEOL_01270	CDS	1248	mdtA_3			Multidrug resistance protein MdtA
GMFCDEOL_01271	gene	1329				
GMFCDEOL_01271	CDS	1329				hypothetical protein
GMFCDEOL_01272	gene	1413	zraR_2			
GMFCDEOL_01272	CDS	1413	zraR_2			Transcriptional regulatory protein ZraR
GMFCDEOL_01273	gene	1257	sasA_5			
GMFCDEOL_01273	CDS	1257	sasA_5	2.7.13.3		Adaptive-response sensory-kinase SasA
GMFCDEOL_01274	gene	999				
GMFCDEOL_01274	CDS	999				hypothetical protein
GMFCDEOL_01275	gene	1173				
GMFCDEOL_01275	CDS	1173				hypothetical protein
GMFCDEOL_01276	gene	1308	lolE_1			
GMFCDEOL_01276	CDS	1308	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
GMFCDEOL_01277	gene	1200	aspC			
GMFCDEOL_01277	CDS	1200	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
GMFCDEOL_01278	gene	1236				
GMFCDEOL_01278	CDS	1236				hypothetical protein
GMFCDEOL_01279	gene	2040	cslA			
GMFCDEOL_01279	CDS	2040	cslA	4.2.2.5	COG5492	Chondroitinase-AC
GMFCDEOL_01280	gene	825				
GMFCDEOL_01280	CDS	825		3.2.1.103		Keratan-sulfate endo-1,4-beta-galactosidase
GMFCDEOL_01281	gene	834				
GMFCDEOL_01281	CDS	834				hypothetical protein
GMFCDEOL_01282	gene	1866	ettA_2			
GMFCDEOL_01282	CDS	1866	ettA_2	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
GMFCDEOL_01283	gene	831				
GMFCDEOL_01283	CDS	831				hypothetical protein
GMFCDEOL_01284	gene	384				
GMFCDEOL_01284	CDS	384				hypothetical protein
GMFCDEOL_01285	gene	1476				
GMFCDEOL_01285	CDS	1476				hypothetical protein
GMFCDEOL_01286	gene	1194				
GMFCDEOL_01286	CDS	1194				hypothetical protein
GMFCDEOL_01287	gene	690	walR			
GMFCDEOL_01287	CDS	690	walR		COG0745	Transcriptional regulatory protein WalR
GMFCDEOL_01288	gene	1782	sasA_6			
GMFCDEOL_01288	CDS	1782	sasA_6	2.7.13.3		Adaptive-response sensory-kinase SasA
GMFCDEOL_01289	gene	1839				
GMFCDEOL_01289	CDS	1839				hypothetical protein
GMFCDEOL_01290	gene	936				
GMFCDEOL_01290	CDS	936				hypothetical protein
GMFCDEOL_01291	gene	2181	btuB_5			
GMFCDEOL_01291	CDS	2181	btuB_5			Vitamin B12 transporter BtuB
GMFCDEOL_01292	gene	2043				
GMFCDEOL_01292	CDS	2043				hypothetical protein
GMFCDEOL_01293	gene	1326				
GMFCDEOL_01293	CDS	1326				hypothetical protein
GMFCDEOL_01294	gene	1539				
GMFCDEOL_01294	CDS	1539				hypothetical protein
GMFCDEOL_01295	gene	1029				
GMFCDEOL_01295	CDS	1029				hypothetical protein
GMFCDEOL_01296	gene	1086				
GMFCDEOL_01296	CDS	1086				hypothetical protein
GMFCDEOL_01297	gene	864				
GMFCDEOL_01297	CDS	864				hypothetical protein
GMFCDEOL_01298	gene	303				
GMFCDEOL_01298	CDS	303				hypothetical protein
GMFCDEOL_01299	gene	105				
GMFCDEOL_01299	CDS	105				hypothetical protein
GMFCDEOL_01300	gene	2307				
GMFCDEOL_01300	CDS	2307				hypothetical protein
GMFCDEOL_01301	gene	651				
GMFCDEOL_01301	CDS	651				hypothetical protein
GMFCDEOL_01302	gene	1347				
GMFCDEOL_01302	CDS	1347				hypothetical protein
GMFCDEOL_01303	gene	459	ssb			
GMFCDEOL_01303	CDS	459	ssb		COG0629	Single-stranded DNA-binding protein
GMFCDEOL_01304	gene	1569				
GMFCDEOL_01304	CDS	1569		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
GMFCDEOL_01305	gene	1047	mutY			
GMFCDEOL_01305	CDS	1047	mutY	3.2.2.31		Adenine DNA glycosylase
GMFCDEOL_01306	gene	276	hup_1			
GMFCDEOL_01306	CDS	276	hup_1			DNA-binding protein HU
GMFCDEOL_01307	gene	1575	rne			
GMFCDEOL_01307	CDS	1575	rne	3.1.26.12	COG1530	Ribonuclease E
GMFCDEOL_01308	gene	336				
GMFCDEOL_01308	CDS	336				hypothetical protein
GMFCDEOL_01309	gene	327				
GMFCDEOL_01309	CDS	327			COG3550	putative protein
GMFCDEOL_01310	gene	216				
GMFCDEOL_01310	CDS	216				hypothetical protein
GMFCDEOL_01311	gene	588				
GMFCDEOL_01311	CDS	588				hypothetical protein
GMFCDEOL_01312	gene	951	wecA_3			
GMFCDEOL_01312	CDS	951	wecA_3	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
GMFCDEOL_01313	gene	99				
GMFCDEOL_01313	CDS	99				hypothetical protein
GMFCDEOL_01314	gene	909	gnu_2			
GMFCDEOL_01314	CDS	909	gnu_2	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
GMFCDEOL_01315	gene	825	wbbL			
GMFCDEOL_01315	CDS	825	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
GMFCDEOL_01316	gene	1044	wclY			
GMFCDEOL_01316	CDS	1044	wclY	2.4.1.-		O-antigen biosynthesis glycosyltransferase WclY
GMFCDEOL_01317	gene	1056				
GMFCDEOL_01317	CDS	1056				hypothetical protein
GMFCDEOL_01318	gene	720				
GMFCDEOL_01318	CDS	720				hypothetical protein
GMFCDEOL_01319	gene	1038				
GMFCDEOL_01319	CDS	1038				hypothetical protein
GMFCDEOL_01320	gene	1017				
GMFCDEOL_01320	CDS	1017				hypothetical protein
GMFCDEOL_01321	gene	762				
GMFCDEOL_01321	CDS	762				hypothetical protein
GMFCDEOL_01322	gene	861	wbgN_1			
GMFCDEOL_01322	CDS	861	wbgN_1	2.4.1.341		Alpha-1,2-colitosyltransferase
GMFCDEOL_01323	gene	933	gspA_1			
GMFCDEOL_01323	CDS	933	gspA_1		COG1442	General stress protein A
GMFCDEOL_01324	gene	1434	tuaB_2			
GMFCDEOL_01324	CDS	1434	tuaB_2		COG2244	Teichuronic acid biosynthesis protein TuaB
GMFCDEOL_01325	gene	204				
GMFCDEOL_01325	CDS	204				hypothetical protein
GMFCDEOL_01326	gene	216				
GMFCDEOL_01326	CDS	216				hypothetical protein
GMFCDEOL_01327	gene	936	UXNAcS_1			
GMFCDEOL_01327	CDS	936	UXNAcS_1	4.1.1.128	COG0451	UDP-N-acetyl-alpha-D-glucosaminuronate decarboxylase
GMFCDEOL_01328	gene	1317	tuaD_2			
GMFCDEOL_01328	CDS	1317	tuaD_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
GMFCDEOL_01329	gene	390				
GMFCDEOL_01329	CDS	390				hypothetical protein
GMFCDEOL_01330	gene	576	rfbC_2			
GMFCDEOL_01330	CDS	576	rfbC_2	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
GMFCDEOL_01331	gene	891	rffH_2			
GMFCDEOL_01331	CDS	891	rffH_2	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GMFCDEOL_01332	gene	483				
GMFCDEOL_01332	CDS	483				hypothetical protein
GMFCDEOL_01333	gene	639				
GMFCDEOL_01333	CDS	639				hypothetical protein
GMFCDEOL_01334	gene	348				
GMFCDEOL_01334	CDS	348				hypothetical protein
GMFCDEOL_01335	gene	915				
GMFCDEOL_01335	CDS	915				hypothetical protein
GMFCDEOL_01336	gene	807	xerD_1			
GMFCDEOL_01336	CDS	807	xerD_1			Tyrosine recombinase XerD
GMFCDEOL_01337	gene	600				
GMFCDEOL_01337	CDS	600				hypothetical protein
GMFCDEOL_01338	gene	1572	hsdS			
GMFCDEOL_01338	CDS	1572	hsdS		COG0732	Type I restriction enzyme EcoAI specificity subunit
GMFCDEOL_01339	gene	447				
GMFCDEOL_01339	CDS	447				hypothetical protein
GMFCDEOL_01340	gene	1017				
GMFCDEOL_01340	CDS	1017				hypothetical protein
GMFCDEOL_01341	gene	1521	hsdM			
GMFCDEOL_01341	CDS	1521	hsdM	2.1.1.72	COG0286	Type I restriction enzymeP methylase subunit
GMFCDEOL_01342	gene	2316	hsdR			
GMFCDEOL_01342	CDS	2316	hsdR	3.1.21.3		Type I restriction enzyme EcoAI endonuclease subunit
GMFCDEOL_01343	gene	285				
GMFCDEOL_01343	CDS	285				hypothetical protein
GMFCDEOL_01344	gene	990				
GMFCDEOL_01344	CDS	990				hypothetical protein
GMFCDEOL_01345	gene	1698	aspT_2			
GMFCDEOL_01345	CDS	1698	aspT_2			Aspartate/alanine antiporter
GMFCDEOL_01346	gene	1644	asD			
GMFCDEOL_01346	CDS	1644	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
GMFCDEOL_01347	gene	1293	sasA_7			
GMFCDEOL_01347	CDS	1293	sasA_7	2.7.13.3		Adaptive-response sensory-kinase SasA
GMFCDEOL_01348	gene	1350	atoC_2			
GMFCDEOL_01348	CDS	1350	atoC_2		COG2204	Regulatory protein AtoC
GMFCDEOL_01349	gene	1473				
GMFCDEOL_01349	CDS	1473				hypothetical protein
GMFCDEOL_01350	gene	2613	rcsC_12			
GMFCDEOL_01350	CDS	2613	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_01351	gene	1245				
GMFCDEOL_01351	CDS	1245				hypothetical protein
GMFCDEOL_01352	gene	1299				
GMFCDEOL_01352	CDS	1299				hypothetical protein
GMFCDEOL_01353	gene	630				
GMFCDEOL_01353	CDS	630				hypothetical protein
GMFCDEOL_01354	gene	666	yknY_4			
GMFCDEOL_01354	CDS	666	yknY_4	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
GMFCDEOL_01355	gene	666	yknY_5			
GMFCDEOL_01355	CDS	666	yknY_5	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
GMFCDEOL_01356	gene	1266				
GMFCDEOL_01356	CDS	1266				hypothetical protein
GMFCDEOL_01357	gene	900	rhaR_2			
GMFCDEOL_01357	CDS	900	rhaR_2			HTH-type transcriptional activator RhaR
GMFCDEOL_01358	gene	909				
GMFCDEOL_01358	CDS	909				hypothetical protein
GMFCDEOL_01359	gene	1272				
GMFCDEOL_01359	CDS	1272				hypothetical protein
GMFCDEOL_01360	gene	1308				
GMFCDEOL_01360	CDS	1308				hypothetical protein
GMFCDEOL_01361	gene	1290				
GMFCDEOL_01361	CDS	1290				hypothetical protein
GMFCDEOL_01362	gene	1308				
GMFCDEOL_01362	CDS	1308				hypothetical protein
GMFCDEOL_01363	gene	1308				
GMFCDEOL_01363	CDS	1308				hypothetical protein
GMFCDEOL_01364	gene	1305				
GMFCDEOL_01364	CDS	1305				hypothetical protein
GMFCDEOL_01365	gene	1269				
GMFCDEOL_01365	CDS	1269				hypothetical protein
GMFCDEOL_01366	gene	1266				
GMFCDEOL_01366	CDS	1266				hypothetical protein
GMFCDEOL_01367	gene	1248				
GMFCDEOL_01367	CDS	1248				hypothetical protein
GMFCDEOL_01368	gene	900				
GMFCDEOL_01368	CDS	900				hypothetical protein
GMFCDEOL_01369	gene	483	cdd			
GMFCDEOL_01369	CDS	483	cdd	3.5.4.5	COG0295	Cytidine deaminase
GMFCDEOL_01370	gene	807				
GMFCDEOL_01370	CDS	807				hypothetical protein
GMFCDEOL_01371	gene	603	rclC			
GMFCDEOL_01371	CDS	603	rclC		COG3059	Inner membrane protein RclC
GMFCDEOL_01372	gene	1377	rclA			
GMFCDEOL_01372	CDS	1377	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
GMFCDEOL_01373	gene	1590	ybiT_2			
GMFCDEOL_01373	CDS	1590	ybiT_2		COG0488	putative ATP-binding protein YbiT
GMFCDEOL_01374	gene	780	nudC_1			
GMFCDEOL_01374	CDS	780	nudC_1	3.6.1.22		NAD-capped RNA hydrolase NudC
GMFCDEOL_01375	gene	897	hdc			
GMFCDEOL_01375	CDS	897	hdc	4.1.1.22		Histidine decarboxylase proenzyme
GMFCDEOL_01376	gene	915	xerC_10			
GMFCDEOL_01376	CDS	915	xerC_10			Tyrosine recombinase XerC
GMFCDEOL_01377	gene	114				
GMFCDEOL_01377	CDS	114				hypothetical protein
GMFCDEOL_01378	gene	2400				
GMFCDEOL_01378	CDS	2400				hypothetical protein
GMFCDEOL_01379	gene	900				
GMFCDEOL_01379	CDS	900				hypothetical protein
GMFCDEOL_01380	gene	621				
GMFCDEOL_01380	CDS	621				hypothetical protein
GMFCDEOL_01381	gene	1746	pgcA			
GMFCDEOL_01381	CDS	1746	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
GMFCDEOL_01382	gene	1638				
GMFCDEOL_01382	CDS	1638				hypothetical protein
GMFCDEOL_01383	gene	1653				
GMFCDEOL_01383	CDS	1653				hypothetical protein
GMFCDEOL_01384	gene	1110	ald			
GMFCDEOL_01384	CDS	1110	ald	1.4.1.1	COG0686	Alanine dehydrogenase
GMFCDEOL_01385	gene	975				
GMFCDEOL_01385	CDS	975		1.6.5.9		NADH:quinone reductase
GMFCDEOL_01386	gene	705				
GMFCDEOL_01386	CDS	705				hypothetical protein
GMFCDEOL_01387	gene	513				
GMFCDEOL_01387	CDS	513				hypothetical protein
GMFCDEOL_01388	gene	1041				
GMFCDEOL_01388	CDS	1041				hypothetical protein
GMFCDEOL_01389	gene	552	ylaC			
